Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10
All Timesteps RMSE,0.0123103,0.0183731,0.0295637,0.016009,0.0189842,0.0123812,0,0,0.0112452,0,0.0204385,0.00744962,0.0291888,0.0197867,0.0257712,0.0116717,0.00660343,0.0240503,0.00788893,0.012713,0.00941988,0.0180235,0.0117211,0.0151745,0.0077145,0.0208734,0.0371518,0.0109362,0.0133656,0.0046214,0.0195483,0.00888688,0.0189824,0.0206335,0.00895682,0,0,0.0209209,0,0.0104142,0.0146911,0.0355193,0.0151779,0.0438032,0.0148802,0.00766123,0.0137428,0.00687181,0.0119238,0.00882883,0.00841546,0.0119376,0.0436911,0.0104124,0.0118374,0.0325865,0.0154767,0.00839799,0.00720501,0.0176916,0.0087639
0,0.0127681,0.0154783,0.0284605,0.0182401,0.00865928,0.0122789,0,0,0.0146673,0,0.0168563,0.00891553,0.0265255,0.0194908,0.0219942,0.0107156,0.0110319,0.0230909,0.00203469,0.0097987,0.00732904,0.0162541,0.007412,0.0104289,0.00476776,0.0207362,0.0417174,0.0130326,0.0119604,0.00523809,0.0117274,0.0044007,0.0185266,0.00710114,0.0120716,0,0,0.0215742,0,0.0149457,0.0193855,0.0374604,0.0234149,0.044508,0.0121611,0.00927854,0.0122484,0.0072232,0.0148929,0.00795828,0.00606799,0.00977477,0.0494302,0.00301171,0.0118852,0.0302614,0.0126725,0.0112775,0.00692479,0.0140619,0.0109494
1,0.0143776,0.0163051,0.0239548,0.0181774,0.00900064,0.0121839,0,0,0.0146055,0,0.0169865,0.00857566,0.0268318,0.0195283,0.0215436,0.0106327,0.0117971,0.0256065,0.00201645,0.00904876,0.00738983,0.0159218,0.00742121,0.00955387,0.00453411,0.0206988,0.0362053,0.0140299,0.0120923,0.00506437,0.010812,0.0041934,0.0166927,0.00706269,0.0130648,0,0,0.0212083,0,0.0151303,0.0194661,0.0371031,0.0224306,0.0441345,0.0113406,0.00834991,0.011591,0.00669515,0.0141661,0.00754224,0.00540974,0.00835229,0.0488207,0.00270632,0.0102299,0.0297571,0.0122732,0.0111111,0.00709937,0.0142936,0.0117828
2,0.014858,0.0163336,0.0195265,0.0181583,0.01021,0.0120572,0,0,0.0142363,0,0.0170248,0.00827898,0.0272178,0.0199761,0.0210001,0.0112311,0.0121224,0.0262972,0.00178874,0.00851733,0.0074383,0.0156881,0.00765767,0.00889796,0.00454682,0.0204839,0.0312598,0.0141176,0.0121031,0.00490163,0.00970622,0.00405444,0.0145524,0.0074934,0.0132091,0,0,0.0206347,0,0.0152882,0.0193652,0.0365617,0.0205389,0.0439767,0.0109689,0.0072119,0.0110468,0.00613761,0.0134914,0.00705931,0.00480557,0.00636365,0.0479892,0.00228203,0.00745903,0.0272166,0.0119877,0.0110756,0.00722803,0.0140168,0.0121837
3,0.0148493,0.0160972,0.0149438,0.018168,0.0120321,0.011846,0,0,0.0139024,0,0.0169707,0.0081156,0.0275642,0.0204509,0.0206487,0.0118532,0.0122567,0.0264938,0.00176646,0.00792393,0.00753545,0.0155647,0.00788877,0.0083494,0.0047049,0.0201932,0.0260768,0.0139947,0.0120352,0.00489388,0.0091993,0.00399901,0.0129438,0.00783022,0.0130653,0,0,0.0199682,0,0.0154149,0.0191539,0.0361998,0.0183484,0.0438724,0.0109135,0.0062753,0.0106881,0.00573168,0.0127414,0.00666322,0.00433645,0.00463121,0.047069,0.00171892,0.00512561,0.0258338,0.01182,0.0112194,0.00725341,0.0135227,0.0119892
4,0.0145491,0.0157302,0.0103795,0.0182204,0.0142235,0.0115276,0,0,0.0135789,0,0.0168473,0.00814353,0.0277702,0.0208722,0.020489,0.0121305,0.0123069,0.0264241,0.00198738,0.00718167,0.00760007,0.0156004,0.00816102,0.0081228,0.00502687,0.0199014,0.0207946,0.0138297,0.0119162,0.00506146,0.00939597,0.00401668,0.0117371,0.00807335,0.0126939,0,0,0.0194499,0,0.0155006,0.0188612,0.0360541,0.0164107,0.0439491,0.0108777,0.00560507,0.0101795,0.00544904,0.0119992,0.00636456,0.00390369,0.00378378,0.0462862,0.00175724,0.00424128,0.0263077,0.0117113,0.0115672,0.00718233,0.0129749,0.0116988
5,0.0141249,0.0152662,0.00668437,0.0183065,0.016505,0.0110343,0,0,0.0132181,0,0.0167324,0.00834955,0.0277678,0.0210898,0.0205201,0.0122598,0.0122655,0.0261394,0.00238383,0.0061246,0.00747272,0.0158419,0.00864078,0.00868636,0.0054949,0.0196658,0.0158663,0.0136744,0.0118046,0.00518347,0.010275,0.00410807,0.0106811,0.0082607,0.0121666,0,0,0.019206,0,0.0155141,0.018532,0.0360336,0.0149417,0.0443117,0.0108362,0.00512543,0.00965915,0.00527899,0.0113786,0.00611278,0.00356628,0.00360315,0.045641,0.00247015,0.00450211,0.0265426,0.0117986,0.0118139,0.00700529,0.0124614,0.0114589
6,0.0137779,0.0148319,0.00635022,0.018416,0.0183297,0.0102508,0,0,0.0128912,0,0.0166079,0.00856014,0.0277766,0.0207931,0.0207325,0.0124277,0.0119209,0.0256925,0.00288167,0.00460477,0.00706511,0.0163263,0.00943787,0.00995251,0.00604741,0.019521,0.0125739,0.0134156,0.0116674,0.00527067,0.0113352,0.00425786,0.00982635,0.00830729,0.0116887,0,0,0.0190983,0,0.015569,0.018288,0.0357999,0.0137652,0.0445801,0.010866,0.00477569,0.00946723,0.00514612,0.010933,0.00591182,0.0032564,0.00382869,0.0452504,0.00326931,0.00514467,0.0261119,0.0119276,0.0119464,0.00678395,0.0120964,0.0111972
7,0.0134416,0.0144399,0.00877475,0.0185294,0.0197118,0.00948346,0,0,0.0126406,0,0.0165394,0.00871795,0.0278905,0.0202785,0.0209213,0.0126149,0.0114747,0.0251512,0.00354981,0.00286466,0.00657707,0.0168228,0.010471,0.0115667,0.00652753,0.0193883,0.0118428,0.0131092,0.0115675,0.00538545,0.0124542,0.00438765,0.00936191,0.00831206,0.0112656,0,0,0.0192851,0,0.0155989,0.0182029,0.0355108,0.0125631,0.0447376,0.0109312,0.00457808,0.00941303,0.00500019,0.0105094,0.00584424,0.00275703,0.00415362,0.04508,0.00361347,0.00595173,0.0260016,0.012148,0.0120469,0.00656406,0.0118099,0.0109266
8,0.013023,0.0140998,0.0121658,0.0186264,0.020508,0.00888628,0,0,0.0122694,0,0.0164688,0.00879488,0.0280339,0.019651,0.0210542,0.0124611,0.011018,0.0245821,0.00439307,0.00213946,0.00624643,0.0173482,0.0115538,0.0132548,0.00690504,0.0193749,0.0132068,0.0127548,0.0115044,0.00550949,0.0134068,0.00454534,0.00919179,0.00843341,0.0107843,0,0,0.0198665,0,0.0155401,0.0182555,0.0353382,0.0113492,0.0448664,0.0109122,0.00466964,0.00937265,0.00477038,0.0102349,0.00595186,0.00221889,0.00463897,0.0450574,0.00362808,0.00689752,0.0257022,0.0125624,0.0121739,0.00635444,0.0115358,0.010623
9,0.0125261,0.0138393,0.0157151,0.0187075,0.0204383,0.0083329,0,0,0.011702,0,0.0163935,0.0087479,0.0282035,0.018358,0.0212293,0.0118944,0.0104404,0.0240508,0.00537882,0.00384984,0.00629337,0.017939,0.0125605,0.0148386,0.00723264,0.0194698,0.015746,0.0122919,0.0114129,0.005424,0.0138885,0.00478564,0.00903668,0.00870643,0.010233,0,0,0.0207496,0,0.0153346,0.0184191,0.0352039,0.0101869,0.0449694,0.0107292,0.00477153,0.00925366,0.00446142,0.0102456,0.00614912,0.00189944,0.00510792,0.0452133,0.00373295,0.00756516,0.0248193,0.013139,0.0121122,0.00614496,0.0113518,0.0102089
10,0.0120877,0.0137079,0.0189888,0.0187652,0.0198215,0.00772062,0,0,0.0108993,0,0.0163219,0.00849638,0.028475,0.0166325,0.0214972,0.0114189,0.00959353,0.0235525,0.00643343,0.00662508,0.00676738,0.0185505,0.0134732,0.0161589,0.00740032,0.0196027,0.0193974,0.0117237,0.0113467,0.00517804,0.0140151,0.00500182,0.00889493,0.00902724,0.00971731,0,0,0.0217812,0,0.0150335,0.0187198,0.0350458,0.00935959,0.0450601,0.0104717,0.00418669,0.00899769,0.0040548,0.010315,0.00628449,0.00191035,0.00526391,0.0454277,0.00382137,0.0076917,0.0240927,0.0137818,0.011842,0.00602391,0.0113201,0.00976044
11,0.0117379,0.0136527,0.0218206,0.0187917,0.0192968,0.00734866,0,0,0.00994179,0,0.0163154,0.00810778,0.0288288,0.016012,0.0218487,0.0111194,0.0086191,0.0230686,0.00750705,0.0095937,0.00757894,0.0191482,0.0142914,0.017179,0.00747563,0.0198054,0.0237203,0.0111169,0.0114192,0.00499475,0.0137534,0.00511982,0.00886652,0.00944331,0.00926131,0,0,0.0228495,0,0.0146747,0.0190924,0.0349438,0.0089079,0.0451735,0.0102562,0.00374628,0.00882915,0.00359933,0.010296,0.00615667,0.00230017,0.0050014,0.0456256,0.00372602,0.00721258,0.0234468,0.0143745,0.0114319,0.00607525,0.0113893,0.0093309
12,0.0114885,0.0135836,0.024312,0.018737,0.0190013,0.00721342,0,0,0.00884256,0,0.0163458,0.00753099,0.0291979,0.0173109,0.0222751,0.0106411,0.00761774,0.0226452,0.00843493,0.0123673,0.00855436,0.01965,0.0148846,0.0180229,0.00748721,0.0200666,0.0284558,0.0103716,0.0114658,0.00498328,0.0130924,0.00509571,0.0089904,0.0099786,0.00884248,0,0,0.0238948,0,0.0142968,0.0193865,0.034945,0.0087184,0.0453006,0.0101014,0.00356833,0.00864823,0.00326764,0.0101133,0.00586726,0.00246195,0.00448481,0.0457442,0.00338761,0.00639568,0.0228022,0.014977,0.0108969,0.00636504,0.0114959,0.0089824
13,0.0113512,0.013479,0.0272844,0.0186047,0.0187896,0.00722198,0,0,0.00791849,0,0.0164025,0.00692678,0.0294786,0.0195406,0.0227569,0.0101191,0.00672788,0.0223332,0.00914212,0.0148999,0.00959233,0.0200975,0.0153262,0.0189221,0.00754371,0.0204362,0.0337028,0.00968698,0.0114704,0.00481101,0.0122759,0.00499338,0.00937916,0.0106002,0.00847276,0,0,0.0248694,0,0.0138779,0.0196801,0.0349088,0.0087531,0.0453857,0.0100636,0.00346283,0.00842492,0.00318114,0.00982662,0.00547506,0.00234895,0.00394602,0.0458244,0.00291379,0.00542683,0.0219396,0.0155173,0.0103141,0.00673764,0.0115649,0.0087401
14,0.0112562,0.0133725,0.0307848,0.0184413,0.0188815,0.00725979,0,0,0.00704948,0,0.0165218,0.00636253,0.0296454,0.0217566,0.0232559,0.00995334,0.00622388,0.0220558,0.00969818,0.0173582,0.0107331,0.020548,0.0159007,0.0200824,0.00771653,0.0208602,0.039024,0.00905009,0.0115537,0.0046073,0.0114106,0.00490878,0.0098032,0.0112548,0.00810071,0,0,0.025832,0,0.0134607,0.0199213,0.0349049,0.00875883,0.0454402,0.0101551,0.00344608,0.00834317,0.00293002,0.00970314,0.00508423,0.00215912,0.0034284,0.0459569,0.00264183,0.00453156,0.0210225,0.0160777,0.00968722,0.00716862,0.0115962,0.00857644
15,0.011211,0.0133254,0.0338332,0.0182796,0.0191907,0.00724405,0,0,0.00646944,0,0.0167065,0.00590095,0.0297126,0.0229831,0.0237646,0.0102497,0.00624484,0.021796,0.0100578,0.0197762,0.0120509,0.0210158,0.0167374,0.02148,0.0080363,0.0213022,0.0432285,0.00874769,0.0117054,0.00440632,0.0108479,0.00486309,0.0101472,0.0119085,0.00778201,0,0,0.0267673,0,0.0129806,0.0202103,0.0349749,0.00868933,0.0454887,0.0102884,0.00348288,0.00850909,0.00250058,0.00981996,0.00476,0.00198987,0.0030183,0.0461762,0.00255436,0.00386498,0.0201091,0.0165735,0.00914549,0.0076115,0.011576,0.00845116
16,0.0111639,0.0133462,0.0359927,0.0181517,0.0193712,0.00720988,0,0,0.00595997,0,0.0168439,0.00544622,0.0296743,0.0227594,0.0242936,0.0106635,0.00660023,0.0216248,0.0104603,0.0218971,0.0134501,0.0213729,0.0177102,0.0229108,0.00831918,0.0216209,0.0461407,0.00861684,0.0118228,0.00423003,0.0104536,0.00486756,0.0104424,0.012518,0.00744356,0,0,0.0277127,0,0.0124353,0.0204651,0.0349722,0.00838701,0.0455412,0.0104775,0.00356452,0.00889228,0.00234907,0.00991342,0.00459178,0.00188367,0.00286721,0.0464303,0.0023799,0.00357981,0.0193428,0.0170418,0.00867836,0.00809358,0.0115326,0.00832287
17,0.0110944,0.013449,0.0375494,0.0180432,0.0191714,0.0071723,0,0,0.0054879,0,0.0169137,0.0051208,0.029587,0.0212033,0.0248179,0.0109565,0.00712148,0.0214694,0.0108444,0.0237184,0.0147463,0.021611,0.0185937,0.0241071,0.00841053,0.0217947,0.0479784,0.00860735,0.0118724,0.00412984,0.0102292,0.00495055,0.010511,0.0130788,0.00710515,0,0,0.028714,0,0.0118656,0.0206932,0.0350244,0.00788783,0.0456072,0.0107676,0.00363346,0.00902956,0.00229277,0.0100575,0.00452291,0.00187927,0.0030006,0.0467169,0.00237418,0.00376814,0.0187096,0.0175165,0.0082359,0.00853526,0.0114822,0.00818198
18,0.0110646,0.0134832,0.038648,0.018066,0.0187769,0.0065882,0,0,0.00527498,0,0.0168913,0.00514387,0.0298497,0.0184422,0.0245436,0.010796,0.00723548,0.0213838,0.0111083,0.02496,0.0155808,0.0216165,0.0190185,0.0246335,0.00824486,0.0219513,0.0489281,0.0088752,0.0118452,0.00410315,0.0102968,0.00530093,0.0102758,0.0135795,0.00678402,0,0,0.0297431,0,0.0111179,0.0208253,0.0346824,0.00723363,0.0459384,0.0111299,0.00345284,0.0088925,0.00211842,0.0102375,0.00439157,0.00192126,0.00350253,0.0469943,0.00259924,0.00433209,0.01833,0.0179859,0.0078764,0.0087814,0.0113152,0.00804288
19,0.0110716,0.0135417,0.0394554,0.0181163,0.0183708,0.0059654,0,0,0.0047751,0,0.0168843,0.00508412,0.0301267,0.0151087,0.0241694,0.0107393,0.00711216,0.0212563,0.01141,0.0259086,0.0162496,0.0215233,0.0193455,0.025183,0.0081286,0.0220999,0.0495644,0.00903743,0.0118063,0.00407711,0.0103535,0.00577662,0.00979498,0.0141378,0.00649418,0,0,0.0303903,0,0.0104035,0.0207494,0.0343414,0.00638484,0.04626,0.0115608,0.00305988,0.00879334,0.00197167,0.0103077,0.00432008,0.00191318,0.0042008,0.0472643,0.00307087,0.00513626,0.0179993,0.0182298,0.00755655,0.0089405,0.0112123,0.00796519
20,0.0112819,0.0137289,0.0404084,0.0181952,0.0186632,0.00541895,0,0,0.00464188,0,0.0168671,0.00505567,0.0302909,0.0120055,0.0238826,0.0104748,0.00681368,0.0212231,0.0116815,0.0264209,0.0167247,0.0214479,0.0195631,0.02585,0.00804652,0.0221603,0.0505576,0.00943538,0.0117392,0.00420583,0.0106425,0.00629624,0.00924455,0.0147876,0.00648536,0,0,0.0311333,0,0.00965923,0.0208718,0.0340667,0.00563896,0.0465829,0.01199,0.00250389,0.00891252,0.00184067,0.0104508,0.00428611,0.00190335,0.00491238,0.047517,0.0037032,0.00608626,0.0174352,0.018296,0.00740714,0.00910933,0.0111625,0.00790835
21,0.0115063,0.0139149,0.0414739,0.0182495,0.0190317,0.00492721,0,0,0.0043712,0,0.0168363,0.00489511,0.0303383,0.00937788,0.0235432,0.00991168,0.0063212,0.0211813,0.0114457,0.0263735,0.0168757,0.0211792,0.0196062,0.0265859,0.0081591,0.0221978,0.0513243,0.00955627,0.0116611,0.00423308,0.0106515,0.00685169,0.00885543,0.0156529,0.00647253,0,0,0.0313137,0,0.00902036,0.020451,0.0338149,0.00480998,0.0470003,0.0124172,0.0023522,0.00898371,0.00171403,0.0104898,0.00416816,0.00191616,0.00530492,0.0478284,0.0041582,0.00689956,0.0167633,0.0180628,0.00721331,0.00925321,0.0111495,0.00786596
22,0.0118355,0.0141436,0.0427349,0.0182956,0.0195396,0.00459032,0,0,0.00422622,0,0.0167912,0.00477726,0.0303254,0.00768887,0.0232508,0.00898592,0.00576028,0.0211785,0.011108,0.0257332,0.0167398,0.0207507,0.0196107,0.0270915,0.00824102,0.0220165,0.0523424,0.00959805,0.0115842,0.00437185,0.0108059,0.00737778,0.00882012,0.0165397,0.00663398,0,0,0.0315491,0,0.00841112,0.0203379,0.0335147,0.00454431,0.0472693,0.012776,0.00242384,0.00936148,0.001565,0.0105709,0.0039309,0.00185634,0.00584088,0.0481047,0.00444002,0.0076275,0.0160109,0.017941,0.007342,0.00941564,0.0112033,0.00788538
23,0.0120453,0.0142582,0.0436319,0.0183019,0.0200543,0.00443185,0,0,0.0041199,0,0.0167973,0.00463834,0.0301846,0.00686135,0.0228463,0.00770241,0.00501883,0.0211355,0.0106943,0.0244077,0.0162233,0.0202282,0.0194904,0.0271779,0.00834192,0.0217638,0.0533887,0.00958176,0.0115598,0.00434499,0.0106601,0.00796613,0.00876846,0.0176134,0.0067258,0,0,0.030989,0,0.00801161,0.0197025,0.0331835,0.00442566,0.0474446,0.0132207,0.00212741,0.0096284,0.00140606,0.0106032,0.003542,0.0012991,0.00616181,0.0484608,0.00472945,0.00785572,0.0153447,0.0174592,0.00732563,0.00946428,0.0113223,0.00791586
24,0.0122652,0.0143715,0.0439641,0.0183009,0.0205214,0.00454086,0,0,0.00407436,0,0.0168188,0.00450972,0.0299512,0.00696882,0.0224355,0.00622583,0.00422368,0.0210191,0.0103558,0.0226331,0.0154431,0.0195912,0.0191837,0.0267434,0.00855822,0.0212689,0.0538121,0.00954383,0.0115264,0.00430707,0.0104787,0.00853233,0.00896815,0.0188583,0.00692723,0,0,0.0301945,0,0.00760674,0.0189803,0.0330158,0.00458324,0.0475547,0.0136411,0.0017554,0.00999322,0.00131283,0.010633,0.00319322,0.00105884,0.00622654,0.0488045,0.00501457,0.00792326,0.0146847,0.0167422,0.0074035,0.00947914,0.0116009,0.00796153
25,0.0121756,0.014379,0.0438078,0.0182138,0.020968,0.00487403,0,0,0.00400582,0,0.0169003,0.00432142,0.0297976,0.00825226,0.0220455,0.00489597,0.00347326,0.0208896,0.00999701,0.0203891,0.0144089,0.0186981,0.0186894,0.0257524,0.00894691,0.0205177,0.0533507,0.00930661,0.0115622,0.0042047,0.0102748,0.00902016,0.00938822,0.020214,0.00674661,0,0,0.0285612,0,0.00742184,0.017778,0.0328019,0.00504758,0.0475983,0.0141605,0.0014506,0.0100228,0.00150019,0.0105739,0.00301026,0.00131964,0.00617317,0.0491775,0.00521355,0.00813862,0.0141187,0.0157624,0.0074336,0.00939228,0.0119491,0.00783446
26,0.0123339,0.0145425,0.0435604,0.0180814,0.0216878,0.0055157,0,0,0.00397577,0,0.0169781,0.00411915,0.029597,0.0107521,0.0217739,0.00483242,0.00265221,0.0208511,0.00968298,0.0176372,0.0132288,0.0178257,0.0182312,0.0243773,0.00946269,0.019646,0.0525328,0.00892085,0.0115915,0.00415904,0.0100786,0.00941468,0.00987474,0.0215896,0.00692931,0,0,0.0272598,0,0.00713676,0.0169507,0.0325532,0.00563354,0.0478121,0.0144981,0.0016845,0.010511,0.00167162,0.0104517,0.00277967,0.00181121,0.00616865,0.0494468,0.00511643,0.00813938,0.0138825,0.0148639,0.00755596,0.00936133,0.0123594,0.00786455
27,0.0117735,0.0145138,0.0434873,0.0179156,0.0227579,0.00659222,0,0,0.0040238,0,0.0170654,0.00385501,0.0292873,0.0142568,0.0215457,0.00660929,0.00214283,0.0208595,0.00946743,0.0145157,0.0121146,0.0169859,0.0177933,0.022844,0.0101207,0.0188119,0.0519181,0.00869418,0.0115976,0.00399206,0.00977486,0.00990195,0.00995415,0.0232561,0.00624138,0,0,0.0242266,0,0.00725513,0.0150087,0.0323437,0.00600276,0.0482531,0.0150189,0.0028029,0.00990019,0.00184408,0.0105814,0.00253799,0.00196866,0.00658469,0.0498598,0.00545016,0.00839402,0.0134703,0.0134533,0.0075821,0.00893336,0.0128452,0.00763067
28,0.0120365,0.0147908,0.0436077,0.0177429,0.0240286,0.00767845,0,0,0.00399907,0,0.0171046,0.00345488,0.0291818,0.0181527,0.0214391,0.00925447,0.00199646,0.0207508,0.00961249,0.0119945,0.0116797,0.0160946,0.0178201,0.0216651,0.0110791,0.0178908,0.0515803,0.00839337,0.0115143,0.0037986,0.00950296,0.0102398,0.0099404,0.0248004,0.00653616,0,0,0.0226148,0,0.00708672,0.01422,0.032259,0.00636798,0.0485089,0.0157142,0.00369248,0.010361,0.00216833,0.0109535,0.00225361,0.00221112,0.00723443,0.0502918,0.00610213,0.00890634,0.0129774,0.0123725,0.00796645,0.00868639,0.0132682,0.00769466
29,0.0121485,0.0150128,0.0436618,0.0175499,0.0252787,0.0089086,0,0,0.0039949,0,0.0170737,0.00305023,0.0292517,0.0222053,0.021401,0.0121993,0.00218441,0.0206182,0.0100301,0.0107953,0.0120531,0.0153083,0.0182529,0.0209636,0.0121148,0.0170569,0.0511076,0.00804192,0.0115101,0.00360812,0.00931436,0.0105078,0.00983053,0.026412,0.00661134,0,0,0.0212343,0,0.00704616,0.0134852,0.0321097,0.00688396,0.0485065,0.0165169,0.00436969,0.0106652,0.00278692,0.011131,0.00201722,0.00267182,0.00798977,0.0506795,0.00667331,0.00971267,0.0124752,0.0115427,0.00837587,0.00849197,0.0136761,0.00767552
30,0.0122239,0.0152357,0.0435262,0.0173383,0.0265612,0.0100257,0,0,0.00403026,0,0.0172782,0.00266753,0.0294267,0.0258842,0.0214404,0.0149565,0.00264766,0.0205139,0.0108361,0.011203,0.0132666,0.0146445,0.0189271,0.0207747,0.0131414,0.0163381,0.0503988,0.00770194,0.0117421,0.00341775,0.00925416,0.0106992,0.00961777,0.0278785,0.00663017,0,0,0.0197217,0,0.00705633,0.0126938,0.0319861,0.00772773,0.0483418,0.0174931,0.00491561,0.0107677,0.00333884,0.011395,0.0017426,0.00305001,0.00897274,0.0510771,0.00758496,0.010885,0.0117851,0.0108345,0.00886291,0.00848083,0.0140781,0.00761988
31,0.0122923,0.0154995,0.0429723,0.0170844,0.0275585,0.0109749,0,0,0.0041951,0,0.0175172,0.00226748,0.0296396,0.0288986,0.021613,0.0173315,0.00344071,0.0204622,0.011837,0.0129621,0.0148691,0.0140142,0.0194949,0.0208007,0.0140252,0.0156614,0.0495016,0.00742168,0.0119295,0.00323083,0.00929225,0.0109408,0.00955899,0.0291546,0.00668174,0,0,0.0181404,0,0.00712606,0.0122176,0.0321745,0.0091016,0.0482716,0.0185709,0.0056377,0.0109009,0.00334024,0.0117814,0.00162855,0.00301816,0.0101967,0.0514427,0.00813567,0.012361,0.0112601,0.0102026,0.00915475,0.00849029,0.0145309,0.00756387
32,0.0122655,0.0157944,0.0417326,0.0168273,0.0282022,0.0119746,0,0,0.00455174,0,0.0177472,0.0019091,0.0298565,0.031108,0.0219022,0.0192993,0.00432373,0.0204206,0.0128668,0.0151604,0.0166044,0.0134285,0.0198673,0.0205958,0.0147121,0.0150048,0.0481735,0.00710849,0.0120629,0.00304937,0.00915136,0.0112041,0.00947625,0.0305261,0.00671868,0,0,0.0165068,0,0.00723926,0.0116834,0.0323526,0.00975563,0.048365,0.0194511,0.00645234,0.0112909,0.00348737,0.0119814,0.00174404,0.00321057,0.0109837,0.0516875,0.00823951,0.0132897,0.0110955,0.00955426,0.0092646,0.00828575,0.0150699,0.00749534
33,0.0121592,0.0160945,0.039601,0.016583,0.0283283,0.012902,0,0,0.00509355,0,0.018007,0.00171227,0.0300694,0.0326564,0.0222139,0.0206611,0.00493628,0.0204003,0.0139687,0.0175221,0.0183042,0.0129253,0.0200619,0.0202851,0.0152018,0.0143767,0.0461466,0.00673143,0.0122618,0.00286273,0.00900472,0.0113154,0.00932093,0.0317937,0.0067314,0,0,0.0149851,0,0.00731373,0.0109579,0.0325115,0.0104729,0.0486167,0.0204896,0.00718924,0.0115915,0.0036265,0.0122737,0.00202261,0.00336617,0.0118136,0.0519887,0.00857721,0.0141057,0.0109935,0.00890526,0.00944636,0.00792692,0.0156688,0.0073846
