Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
All Timesteps RMSE,0.0196168,0.0164305,0,0,0,0.0333959,0.0240003,0.0213962,0.0104404,0,0,0,0,0.022748,0,0.00706612,0.0166458,0.0311901,0.0212149,0.0129686,0.0135818,0,0,0.0161661,0.0197086,0.00718047,0.0114439,0.0101895,0.0366123,0.00961526,0.0131373,0.00926623,0.0150054,0,0.0377457,0,0.0155001,0.0211584,0.00808627,0.0204844,0.00596269,0.00987706,0.0104525,0.0101151,0,0,0.0243109,0,0.0113209,0.0183507,0.0688115,0.0146521,0.0135314,0.0127695,0.0132313,0.0111636,0.00428931,0.0333535,0.0113869,0.00908652,0.00938854,0.0081685,0.00828526,0.0141356,0.0234325,0.017198,0.0201112,0.00878002,0.0166033,0.0118035,0,0,0
0,0.0221046,0.0175922,0,0,0,0.0342781,0.0239482,0.0240579,0.0149157,0,0,0,0,0.0283126,0,0.0045309,0.019663,0.0264628,0.0250942,0.0122243,0.0106325,0,0,0.0158484,0.0125395,0.00883181,0.0110189,0.0110964,0.0340195,0.00944178,0.0092748,0.00737333,0.0169906,0,0.0406521,0,0.0190332,0.0200971,0.00717549,0.0135449,0.00533572,0.0101399,0.00902834,0.0137479,0,0,0.0212492,0,0.0116459,0.0173841,0.0690869,0.0208702,0.01614,0.00297207,0.00919726,0.0133597,0.00450032,0.0315433,0.00573033,0.0045744,0.0101792,0.00607057,0.0109173,0.0205455,0.0167568,0.0172438,0.0223015,0.00760822,0.0180947,0.0149222,0,0,0
1,0.0219819,0.0176266,0,0,0,0.0329449,0.0238456,0.0238895,0.0147191,0,0,0,0,0.0280804,0,0.00470745,0.0196297,0.0269256,0.0253886,0.0124071,0.0109768,0,0,0.0163342,0.0130638,0.00950029,0.0112629,0.0105816,0.0342835,0.00888977,0.00828344,0.00600899,0.0171805,0,0.0385935,0,0.0188591,0.0201362,0.00718578,0.0133593,0.00529375,0.00948301,0.00864995,0.0134504,0,0,0.0211468,0,0.0116364,0.0174291,0.069165,0.01964,0.0166764,0.00262407,0.0089443,0.0130602,0.00436702,0.0317131,0.00509896,0.00449611,0.010148,0.00613024,0.0106735,0.0199383,0.0166796,0.016754,0.0219176,0.00732237,0.0180872,0.0148749,0,0,0
2,0.0220437,0.0176291,0,0,0,0.030536,0.0238643,0.0236092,0.0148266,0,0,0,0,0.0278575,0,0.00514564,0.0195167,0.027486,0.0256107,0.0126371,0.0120133,0,0,0.0166693,0.0134848,0.0102078,0.0118908,0.0101982,0.0344789,0.00844352,0.00719462,0.00500363,0.0174375,0,0.0352278,0,0.0187425,0.0202617,0.00702764,0.013494,0.00542345,0.00904627,0.00853614,0.0132764,0,0,0.0210842,0,0.0118493,0.0175949,0.0694009,0.0189157,0.0168877,0.0025713,0.00884973,0.0128592,0.00431827,0.0320014,0.0047189,0.00454714,0.0104736,0.00615643,0.0106536,0.0197912,0.0168653,0.0168361,0.0216735,0.00686165,0.0180542,0.0146786,0,0,0
3,0.0220457,0.0174905,0,0,0,0.0273304,0.0238351,0.0227471,0.0148555,0,0,0,0,0.0275769,0,0.00540462,0.0194246,0.0280025,0.0253551,0.0128399,0.0133754,0,0,0.0168285,0.0137647,0.0108202,0.0125905,0.0096871,0.0346629,0.00807832,0.00597843,0.00399427,0.0176913,0,0.0308844,0,0.0186175,0.020324,0.00696749,0.0135416,0.00552797,0.00857155,0.00841572,0.013093,0,0,0.0210627,0,0.011965,0.017644,0.0696874,0.0183599,0.0169579,0.00255747,0.00876939,0.0126692,0.00422168,0.0323291,0.00430312,0.00461528,0.0107341,0.00621592,0.0106344,0.0198133,0.0171666,0.0169936,0.0214606,0.0066893,0.0179219,0.0143497,0,0,0
4,0.02204,0.0174434,0,0,0,0.0235808,0.0236952,0.0215455,0.0147063,0,0,0,0,0.0273115,0,0.00553431,0.0194447,0.0285349,0.0246245,0.012995,0.0147588,0,0,0.0169334,0.0140268,0.0114018,0.0132833,0.00912875,0.0346766,0.00779865,0.00488905,0.00298695,0.0176953,0,0.0256322,0,0.0185027,0.020297,0.00711055,0.0136265,0.00553945,0.00812594,0.00826956,0.0129129,0,0,0.0211932,0,0.0119391,0.0176954,0.0699463,0.0177765,0.0169697,0.00263511,0.00877011,0.0124743,0.00416915,0.0326599,0.0039975,0.00471823,0.0107828,0.00628604,0.0105773,0.01987,0.0174847,0.0171682,0.0212552,0.00668975,0.0178923,0.0139764,0,0,0
5,0.0220026,0.0175103,0,0,0,0.0197822,0.0234781,0.0200595,0.0143248,0,0,0,0,0.0272887,0,0.00562462,0.0196292,0.0291673,0.0234965,0.0131906,0.0155822,0,0,0.0170943,0.0144471,0.0115824,0.0136357,0.008436,0.0347033,0.00744663,0.0043458,0.00225241,0.0176077,0,0.0199905,0,0.0184635,0.0201908,0.0073099,0.0137943,0.00552413,0.00763548,0.00799594,0.0127563,0,0,0.0213931,0,0.0118257,0.0177276,0.0701876,0.0170998,0.0169109,0.00282821,0.00883225,0.0123236,0.00414644,0.0329958,0.00387182,0.00482029,0.0106971,0.00640539,0.0104205,0.0198772,0.0178461,0.0172947,0.0210168,0.00663563,0.0179551,0.013699,0,0,0
6,0.0221732,0.0177396,0,0,0,0.0168964,0.0234336,0.0181187,0.0136493,0,0,0,0,0.0272908,0,0.00561078,0.0196226,0.0299528,0.0218831,0.0134071,0.0155726,0,0,0.0171742,0.0147642,0.011262,0.0134004,0.00749035,0.0348182,0.00686837,0.00440953,0.00201778,0.0174741,0,0.0149548,0,0.0184673,0.020306,0.00707746,0.0141153,0.00552507,0.00712471,0.00757656,0.0127828,0,0,0.0215396,0,0.0117501,0.017767,0.0704248,0.0163822,0.0167458,0.00307234,0.00891034,0.0122723,0.00413625,0.0333754,0.00385809,0.0049785,0.0108004,0.00654801,0.0102343,0.019633,0.0182082,0.017391,0.0208546,0.00656427,0.0181576,0.0136315,0,0,0
7,0.0224529,0.0180869,0,0,0,0.0163377,0.0235257,0.0162518,0.0127911,0,0,0,0,0.027476,0,0.0057788,0.0196213,0.0304425,0.0196047,0.0135227,0.0149229,0,0,0.0173301,0.0150686,0.0105867,0.0127695,0.00646189,0.0350042,0.00598301,0.00476993,0.00241577,0.0172204,0,0.0124321,0,0.0186513,0.0205298,0.00685931,0.0144125,0.00549639,0.00656823,0.00708953,0.0128904,0,0,0.0217323,0,0.0116823,0.0179238,0.0705946,0.0155762,0.0165125,0.00329106,0.00907933,0.0121942,0.00411234,0.0337818,0.00383328,0.00517135,0.0107136,0.00673796,0.0100502,0.0192681,0.0186203,0.0175008,0.0207837,0.00650566,0.018485,0.0136421,0,0,0
8,0.0225841,0.0184683,0,0,0,0.0190987,0.0235374,0.0151475,0.0119791,0,0,0,0,0.0277822,0,0.00598053,0.0197779,0.0307255,0.0172938,0.0135268,0.0141503,0,0,0.017837,0.0153944,0.00966259,0.0119898,0.00591184,0.0352941,0.00501644,0.00538269,0.00331843,0.0167872,0,0.0147447,0,0.018915,0.0205993,0.00694659,0.0148194,0.00548256,0.00596386,0.00655577,0.0128483,0,0,0.0219228,0,0.0116983,0.018124,0.0706852,0.014678,0.0162673,0.00354417,0.00952133,0.0119729,0.00410516,0.0341282,0.00381544,0.00541351,0.0105548,0.00697477,0.00983968,0.0191591,0.0191745,0.0175651,0.0206168,0.00642305,0.0188742,0.0135226,0,0,0
9,0.0226913,0.0189855,0,0,0,0.0234956,0.0234859,0.0153014,0.0110218,0,0,0,0,0.0281966,0,0.00623724,0.0200911,0.0308632,0.0157637,0.0136369,0.0134225,0,0,0.0185571,0.0157915,0.00846732,0.0111815,0.00626396,0.0357545,0.00410641,0.00573769,0.00418409,0.0163917,0,0.0195501,0,0.0192909,0.0205827,0.00725329,0.0153189,0.00550772,0.00538665,0.00594229,0.0127772,0,0,0.0222129,0,0.0118135,0.0182679,0.0707059,0.0138059,0.0159387,0.00381224,0.0102357,0.0117437,0.00411786,0.03441,0.00382145,0.00567082,0.0103,0.00723847,0.00963213,0.0191104,0.0198131,0.0176252,0.0204365,0.00647742,0.0194377,0.0133831,0,0,0
10,0.0228508,0.0196239,0,0,0,0.028146,0.0234613,0.0166355,0.0100931,0,0,0,0,0.0286644,0,0.0065036,0.0204087,0.0309071,0.015652,0.0138124,0.0128089,0,0,0.0189873,0.0162248,0.00749433,0.0109703,0.00765231,0.0363746,0.00344054,0.00558346,0.00478739,0.0161584,0,0.0243811,0,0.0197702,0.020654,0.00732932,0.0160673,0.00549958,0.00507268,0.00545997,0.0126749,0,0,0.0225047,0,0.0118557,0.0183934,0.0706976,0.0132315,0.0154819,0.00411585,0.0111575,0.011452,0.00416878,0.0346717,0.00401344,0.005982,0.00985307,0.00750471,0.00950486,0.0188772,0.0206447,0.0176604,0.0203997,0.00661214,0.0201137,0.0132166,0,0,0
11,0.0229118,0.0201202,0,0,0,0.0322508,0.0233533,0.0182582,0.00936404,0,0,0,0,0.0290287,0,0.00673941,0.0206695,0.0308765,0.0164817,0.0140152,0.012667,0,0,0.0192286,0.0166114,0.00697809,0.0117321,0.00978723,0.0371514,0.00300198,0.00495973,0.00501506,0.0161801,0,0.0284535,0,0.0200977,0.0206329,0.00732721,0.0170331,0.00550888,0.0048793,0.00516796,0.012463,0,0,0.0225477,0,0.0118933,0.0184553,0.0706897,0.0128069,0.0150103,0.00441413,0.0120316,0.0110307,0.00422169,0.0348868,0.00423842,0.00631951,0.00956238,0.00780207,0.0093855,0.0184905,0.0217519,0.017525,0.0204145,0.00649763,0.0206334,0.01276,0,0,0
12,0.0227811,0.0204795,0,0,0,0.0352002,0.0231387,0.0195843,0.0088624,0,0,0,0,0.0294078,0,0.00702134,0.0210444,0.0308291,0.0175733,0.0142807,0.0131574,0,0,0.0195828,0.0170881,0.00700112,0.0132233,0.0122836,0.0380908,0.00275953,0.00409865,0.00498221,0.0164867,0,0.0312614,0,0.0204247,0.0204665,0.00769167,0.0179853,0.00552256,0.0045711,0.00500962,0.0121451,0,0,0.0223948,0,0.0119618,0.0184816,0.0706934,0.0123173,0.0145676,0.00462999,0.0128652,0.0104529,0.00422081,0.0350522,0.0043774,0.00669494,0.00952801,0.00818346,0.00916217,0.018218,0.0230663,0.0171716,0.0203848,0.00645421,0.0209999,0.0121569,0,0,0
13,0.0226126,0.0208663,0,0,0,0.036433,0.0228845,0.0203996,0.00855805,0,0,0,0,0.0298896,0,0.00729861,0.0214685,0.0308696,0.0187446,0.0146806,0.0137677,0,0,0.0204832,0.0176492,0.00731422,0.0147773,0.0146952,0.039134,0.0027458,0.00331653,0.00484909,0.0168574,0,0.0325049,0,0.0208192,0.0203357,0.00801649,0.0189963,0.00551679,0.00431036,0.00488286,0.011867,0,0,0.0223412,0,0.0119932,0.0185322,0.0706965,0.0118004,0.0142886,0.00486011,0.0136776,0.00980371,0.00417197,0.0351133,0.00447204,0.00694334,0.00956126,0.00860274,0.00887942,0.0179276,0.0243967,0.0166635,0.0203051,0.00651661,0.0214175,0.0116162,0,0,0
14,0.0224853,0.0212405,0,0,0,0.0361963,0.0227609,0.0210159,0.00836986,0,0,0,0,0.0303014,0,0.00746391,0.0217079,0.0309808,0.0203343,0.0152017,0.0143082,0,0,0.0213308,0.0181351,0.00767735,0.0162221,0.016804,0.0402267,0.00296776,0.0029348,0.00494121,0.0171795,0,0.0324873,0,0.0211132,0.0204404,0.00804356,0.0199985,0.00552261,0.00438749,0.00484311,0.0116712,0,0,0.0223942,0,0.0119837,0.0184842,0.0707338,0.0115286,0.0141263,0.0050723,0.0143546,0.00922296,0.00410302,0.0351035,0.00450216,0.00722826,0.00953322,0.00883678,0.0088185,0.01784,0.0255238,0.0163388,0.0201002,0.00640959,0.0218372,0.011234,0,0,0
15,0.0223839,0.0215795,0,0,0,0.035182,0.0228012,0.021546,0.00817632,0,0,0,0,0.0306576,0,0.00767185,0.0218238,0.0311689,0.0221952,0.015737,0.0153025,0,0,0.0219105,0.0185559,0.00807549,0.017409,0.0185405,0.0413136,0.00363852,0.00304053,0.00498756,0.017701,0,0.0316792,0,0.0213712,0.0207297,0.00776621,0.0208151,0.00554412,0.00443699,0.00484396,0.0115504,0,0,0.0224259,0,0.0120366,0.0184672,0.070896,0.0114891,0.0139869,0.00521791,0.0148238,0.00866218,0.00405214,0.0351284,0.00450334,0.00747421,0.00949826,0.00893881,0.00874761,0.0177577,0.0265301,0.0160137,0.0199006,0.0065812,0.0221909,0.0109347,0,0,0
16,0.0221556,0.0217982,0,0,0,0.0336657,0.0228055,0.021914,0.00791309,0,0,0,0,0.0309863,0,0.00788465,0.021984,0.03143,0.0238772,0.0162478,0.0164473,0,0,0.0223021,0.0189943,0.00826754,0.0180488,0.0197193,0.0422482,0.00459279,0.00363532,0.00483994,0.0184048,0,0.0305469,0,0.0216079,0.020858,0.00759505,0.0215216,0.00556713,0.00477341,0.00477489,0.0114424,0,0,0.0224057,0,0.012157,0.0184908,0.0711557,0.0118046,0.0139466,0.00520198,0.0150678,0.00814208,0.00416351,0.0352113,0.00447343,0.00764817,0.00948826,0.00878892,0.00882097,0.01773,0.0272783,0.0159271,0.0196506,0.00710714,0.0224219,0.0106511,0,0,0
17,0.0218518,0.0219255,0,0,0,0.0315634,0.0226871,0.0217359,0.00755395,0,0,0,0,0.0313137,0,0.00813239,0.0222127,0.0317287,0.0250542,0.0167071,0.017624,0,0,0.022949,0.0194784,0.00826978,0.0181956,0.0202568,0.0429794,0.00558698,0.00459376,0.00464968,0.0192142,0,0.0292132,0,0.0218736,0.0208017,0.00763985,0.0219648,0.00561208,0.00503105,0.00458379,0.0113438,0,0,0.022389,0,0.0122953,0.0184561,0.0715266,0.0121658,0.0140788,0.00509527,0.0152095,0.00763004,0.00420891,0.0352999,0.00445484,0.00771363,0.00965543,0.00859927,0.00880991,0.0176596,0.0278211,0.0157893,0.0194397,0.00748587,0.0225584,0.0104718,0,0,0
18,0.0215214,0.0219988,0,0,0,0.0291643,0.0224945,0.0212479,0.00717416,0,0,0,0,0.0316189,0,0.0084878,0.0224489,0.0319779,0.0256154,0.0170282,0.0187221,0,0,0.0235382,0.0199219,0.00807387,0.0178848,0.0202279,0.043395,0.0064346,0.00561321,0.0044679,0.0199353,0,0.0279115,0,0.0221501,0.020582,0.00800724,0.022129,0.00566763,0.00527693,0.00433499,0.0112677,0,0,0.0223926,0,0.0124243,0.0183133,0.0720208,0.0126139,0.0142785,0.00486285,0.0152892,0.00715426,0.00417032,0.0354428,0.00445803,0.00766991,0.00963565,0.00834256,0.00880343,0.0176574,0.0281639,0.0155289,0.0191501,0.00763017,0.0226317,0.0103894,0,0,0
19,0.0212592,0.0220348,0,0,0,0.0271337,0.022374,0.0206767,0.0068436,0,0,0,0,0.031738,0,0.00872841,0.022582,0.0321494,0.0257209,0.0172342,0.0193471,0,0,0.0238386,0.0202954,0.00759537,0.0172951,0.0197971,0.0435218,0.00696476,0.00633828,0.0043016,0.0204105,0,0.0269624,0,0.0223437,0.0204796,0.00815948,0.0220572,0.00572298,0.00554917,0.00406573,0.0112162,0,0,0.0222766,0,0.0125209,0.0180912,0.0725857,0.0132968,0.0144886,0.00447091,0.0152202,0.00671353,0.00415787,0.0356843,0.00449936,0.00758168,0.00929767,0.00799196,0.00883645,0.0176747,0.0283142,0.0151645,0.0188331,0.00772166,0.0226636,0.0101177,0,0,0
20,0.0210016,0.0219565,0,0,0,0.0254428,0.0223473,0.0199581,0.00663573,0,0,0,0,0.0318018,0,0.00883098,0.0226134,0.0322374,0.0253117,0.0173576,0.019337,0,0,0.0238126,0.0207048,0.00692641,0.0165354,0.0190438,0.0434064,0.00712584,0.00658056,0.00411451,0.0206107,0,0.0260591,0,0.022452,0.020495,0.00806851,0.0218126,0.00581243,0.0058714,0.00377294,0.0111102,0,0,0.0220334,0,0.0126152,0.0178896,0.0731052,0.0140644,0.0146648,0.00396864,0.0150315,0.00638344,0.00410067,0.0359594,0.00458101,0.00742395,0.00901061,0.00754859,0.00887898,0.0175605,0.0282382,0.015094,0.0185841,0.00772423,0.0226052,0.009833,0,0,0
21,0.0206993,0.0217113,0,0,0,0.0240409,0.0223651,0.0192179,0.0065604,0,0,0,0,0.0318428,0,0.00886954,0.0225982,0.0322994,0.0245406,0.017441,0.0187065,0,0,0.02364,0.0210527,0.00613855,0.0155381,0.0179846,0.0431042,0.00689954,0.00633449,0.00391228,0.0205358,0,0.0252037,0,0.0224544,0.02051,0.00810398,0.0214512,0.00592819,0.00627644,0.0034488,0.0109133,0,0,0.0219439,0,0.0126899,0.0177552,0.0735668,0.0147385,0.0148556,0.00334274,0.014752,0.00624196,0.0039145,0.0362529,0.00472781,0.00716684,0.00878214,0.0070407,0.00890827,0.0173541,0.0280383,0.0150626,0.0184061,0.00771455,0.0224018,0.00967101,0,0,0
22,0.02041,0.0214453,0,0,0,0.022858,0.0223499,0.0185488,0.00661931,0,0,0,0,0.0318975,0,0.00890038,0.0225926,0.0324202,0.0236173,0.0175009,0.0178137,0,0,0.0237263,0.0213256,0.00531403,0.0143485,0.0166702,0.042685,0.00644846,0.00573607,0.00377774,0.0203196,0,0.0244742,0,0.022403,0.0204914,0.00814004,0.0210491,0.00599579,0.00672401,0.00322051,0.0106728,0,0,0.0218298,0,0.0127488,0.0176998,0.0739136,0.0153027,0.0151429,0.00261123,0.0145436,0.00616362,0.00393202,0.0365581,0.00502659,0.00670321,0.00861627,0.00649258,0.00886493,0.0169668,0.0278209,0.0148863,0.0182653,0.00786984,0.0221813,0.00955203,0,0,0
23,0.0201639,0.0211968,0,0,0,0.0220509,0.0223134,0.0180047,0.00675864,0,0,0,0,0.031812,0,0.00895788,0.0226827,0.0324992,0.0226613,0.0175378,0.0166973,0,0,0.023839,0.0215527,0.00445654,0.0130708,0.015316,0.0422191,0.00594342,0.0049468,0.00369749,0.019998,0,0.0239002,0,0.0223264,0.0204383,0.00816847,0.0207112,0.00603383,0.00723527,0.00306235,0.0104071,0,0,0.0219506,0,0.0127577,0.0177486,0.0741742,0.0160648,0.0154688,0.00214169,0.0142996,0.00614622,0.00403444,0.0368402,0.00537348,0.00615451,0.00850309,0.00589087,0.00886948,0.0162784,0.0275056,0.0146773,0.0180841,0.00808232,0.0219369,0.00943579,0,0,0
24,0.0199847,0.0209792,0,0,0,0.0215474,0.0223221,0.0175396,0.00694726,0,0,0,0,0.0316926,0,0.00895237,0.0227453,0.0324809,0.0216855,0.0175331,0.0155726,0,0,0.0238977,0.0217504,0.00366458,0.0119099,0.0139666,0.0418468,0.00551897,0.00418336,0.00367333,0.0197078,0,0.0233408,0,0.0222493,0.0204282,0.00814291,0.0205075,0.00607916,0.00782564,0.00295498,0.010128,0,0,0.0220598,0,0.0127034,0.0177994,0.0744369,0.0168292,0.0157647,0.00229254,0.0140059,0.00615815,0.00383256,0.0371072,0.00573786,0.00576881,0.0083335,0.00524315,0.00894063,0.0156159,0.0272626,0.0145107,0.017962,0.0079564,0.0216911,0.00930314,0,0,0
25,0.0199163,0.0207959,0,0,0,0.0214069,0.0223955,0.0172167,0.0072378,0,0,0,0,0.031727,0,0.00883356,0.0227767,0.0323934,0.0208433,0.0174993,0.01452,0,0,0.0238394,0.0218896,0.00302574,0.0107925,0.0126473,0.0415385,0.00515686,0.00351555,0.00375609,0.0194625,0,0.0230082,0,0.0221283,0.0205434,0.00799181,0.0202606,0.00609451,0.00855181,0.00291359,0.00986367,0,0,0.0221912,0,0.0125909,0.0178206,0.0747772,0.0174732,0.0160579,0.0031774,0.0136736,0.00620029,0.00362159,0.0373334,0.00622461,0.00552323,0.00826329,0.00457513,0.00902156,0.0150534,0.0271755,0.014446,0.017958,0.00812473,0.0214873,0.00919509,0,0,0
26,0.0198709,0.0206177,0,0,0,0.0216132,0.022482,0.0171794,0.00756583,0,0,0,0,0.0317448,0,0.0087137,0.0227918,0.0323329,0.0203966,0.0174299,0.0135917,0,0,0.0236951,0.0219378,0.00262515,0.00975166,0.011398,0.0412213,0.00489042,0.00309085,0.00412727,0.0192785,0,0.022804,0,0.0218901,0.0206963,0.00774493,0.0197861,0.00609611,0.0093855,0.0029212,0.00961732,0,0,0.0224776,0,0.0124667,0.0177902,0.0752344,0.0181393,0.0163612,0.00447383,0.0132725,0.00631026,0.00346487,0.0375442,0.00677792,0.0053533,0.00821288,0.00393776,0.00885533,0.0145068,0.0271065,0.0144671,0.0181335,0.00876362,0.021318,0.00914211,0,0,0
27,0.0197674,0.0204777,0,0,0,0.0219297,0.0223563,0.0175554,0.00784653,0,0,0,0,0.0316217,0,0.00879778,0.022914,0.032339,0.0206495,0.0174454,0.0128376,0,0,0.0237288,0.0219626,0.00233799,0.00885102,0.0104085,0.0411294,0.00521858,0.00342294,0.00467481,0.0192374,0,0.0226727,0,0.021641,0.0205384,0.00786939,0.0192673,0.00609627,0.0102316,0.0029329,0.0093929,0,0,0.0226916,0,0.012412,0.0178611,0.0757784,0.0185277,0.0167943,0.00579525,0.0128828,0.00629603,0.00332493,0.0377431,0.00733423,0.00534236,0.00817922,0.00342453,0.00872926,0.0138604,0.0268827,0.0143587,0.0182671,0.00906181,0.021179,0.00905542,0,0,0
28,0.0197092,0.0205639,0,0,0,0.0223021,0.0222131,0.0187577,0.00792317,0,0,0,0,0.0316107,0,0.00886927,0.023068,0.0324692,0.021367,0.0177284,0.0125274,0,0,0.0237812,0.021876,0.00205472,0.00812847,0.0100693,0.0416232,0.00605867,0.00460332,0.0051875,0.0193099,0,0.0226852,0,0.0215082,0.0204382,0.00809927,0.0187384,0.00607028,0.011069,0.00297096,0.00932441,0,0,0.0228453,0,0.0124142,0.0180293,0.076356,0.0188715,0.0173218,0.00706114,0.0125692,0.00606699,0.00314148,0.0378148,0.00788285,0.0054111,0.00818894,0.00300115,0.00860652,0.0130707,0.0263704,0.0141845,0.0183818,0.00902599,0.0212318,0.00905013,0,0,0
