Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x75,x78,x79,x72
32,0.0102709,0.00610774,0,0,0,0,0,0,0.0308371,0.0230064,0.0336566,0.014991,0,0,0.0142206,0,0.011906,0.00870759,0.0409388,0.0453621,0.00423952,0.0485537,0.0243621,0.0104606,0.023787,0.0338504,0.030143,0.0173169,0.0121489,0.0165316,0.00971915,0.0157516,0.0224538,0.0113422,0.0116797,0.00335712,0.0142434,0.0179078,0.0118644,0.005739,0.0133036,0,0,0.0284855,0,0.0097156,0.0162387,0.0619575,0.0213129,0.0186149,0.00605776,0.0144957,0.021972,0.0038282,0.0316168,0.00414727,0.00506025,0.0115146,0.00904844,0.0132711,0.0208897,0.0208406,0.0252723,0.0146071,0.00971636,0.00362798,0.0117055,0,0,0,0,0,0,0,0,0
33,0.0105591,0.0064514,0,0,0,0,0,0,0.0311499,0.0228175,0.0311889,0.0146487,0,0,0.0131255,0,0.0120223,0.0083056,0.04175,0.0413112,0.0043495,0.0471367,0.0248665,0.0105723,0.0228806,0.0334236,0.0291773,0.0172187,0.0115179,0.0174993,0.00908766,0.0159913,0.0219205,0.0108589,0.0116713,0.00328747,0.0154983,0.0177921,0.0110759,0.00633921,0.0135976,0,0,0.0281034,0,0.00967035,0.0161162,0.0620337,0.0206502,0.0186179,0.00642583,0.0149791,0.0218164,0.00376347,0.0315675,0.00394801,0.005375,0.0114877,0.00925931,0.0130559,0.0209461,0.0229075,0.0249977,0.0143774,0.00970894,0.00422832,0.0120103,0,0,0,0,0,0,0,0,0
34,0.0108429,0.00690819,0,0,0,0,0,0,0.0328164,0.0226075,0.02904,0.0144401,0,0,0.0119119,0,0.0121321,0.0077147,0.0423878,0.0369676,0.00467261,0.0450314,0.0253435,0.0106886,0.0215489,0.0326744,0.0280473,0.0169248,0.0106114,0.0180165,0.00866651,0.0163121,0.0240976,0.0102584,0.0116944,0.00321199,0.0169,0.0176331,0.0100066,0.00740092,0.0139139,0,0,0.027665,0,0.00962661,0.0160184,0.0620092,0.0196105,0.0185209,0.00705782,0.015589,0.0216403,0.003905,0.0314266,0.00394899,0.00589898,0.0110812,0.00965065,0.0124792,0.0206633,0.0250248,0.0246663,0.0140921,0.00956968,0.00492328,0.0122982,0,0,0,0,0,0,0,0,0
35,0.0111318,0.00746053,0,0,0,0,0,0,0.0350622,0.0224116,0.0278661,0.0142668,0,0,0.010693,0,0.0123234,0.00703829,0.0428898,0.0330037,0.00520975,0.0423147,0.0256969,0.0108955,0.0197108,0.0313232,0.0266902,0.0166303,0.0095353,0.0178039,0.00850441,0.0167832,0.027382,0.00959855,0.0117408,0.00315407,0.0182171,0.0175083,0.00962659,0.0084708,0.0142074,0,0,0.0271402,0,0.00955216,0.0158188,0.061963,0.0191372,0.0183712,0.00802711,0.0161692,0.0213712,0.00426312,0.0315183,0.0044725,0.00669083,0.0109779,0.00991121,0.0123077,0.0206505,0.026578,0.0242615,0.0137249,0.00949846,0.00572138,0.0125476,0,0,0,0,0,0,0,0,0
36,0.0113926,0.00809507,0,0,0,0,0,0,0.0377905,0.0221701,0.0275577,0.0144043,0,0,0.00934945,0,0.0125791,0.00631408,0.0432915,0.0302298,0.00607615,0.0392321,0.0261994,0.0112105,0.0176081,0.0293837,0.0252408,0.0166528,0.00860351,0.0170497,0.00858288,0.0173671,0.0310752,0.00880333,0.0118381,0.0032153,0.0193442,0.0173869,0.0092858,0.00964504,0.0144429,0,0,0.0265138,0,0.00952752,0.0154808,0.0619378,0.0188193,0.0182595,0.00897211,0.0168873,0.0210517,0.00467373,0.0317161,0.0051527,0.00753645,0.0107605,0.010252,0.0120511,0.0204373,0.0278784,0.0237505,0.0134687,0.00932688,0.0066015,0.0127931,0,0,0,0,0,0,0,0,0
37,0.0116651,0.00883071,0,0,0,0,0,0,0.0406144,0.0218186,0.0280605,0.0148293,0,0,0.00796411,0,0.0128239,0.00555706,0.0435581,0.0295888,0.00712383,0.0358312,0.0269184,0.0116034,0.0154736,0.0274669,0.0238477,0.0172031,0.00782104,0.0156017,0.00872215,0.0181077,0.0345991,0.00789239,0.0119332,0.00319966,0.0204338,0.0171956,0.00904785,0.0110327,0.0146031,0,0,0.0257845,0,0.00951273,0.0151566,0.0619351,0.0184493,0.0182349,0.00989566,0.0176739,0.0206685,0.00530174,0.0320226,0.00606683,0.00843369,0.0104726,0.0102652,0.0117659,0.0200836,0.029121,0.0231237,0.0132341,0.00934028,0.0075702,0.0130444,0,0,0,0,0,0,0,0,0
38,0.011997,0.00961663,0,0,0,0,0,0,0.0430613,0.0213739,0.0291745,0.0154185,0,0,0.00658109,0,0.0130901,0.00473131,0.043838,0.0308846,0.00819109,0.032908,0.027812,0.0120918,0.0136278,0.0258965,0.0228401,0.0182024,0.00691667,0.0136118,0.00902845,0.0190147,0.037317,0.00699085,0.0120416,0.00308943,0.0212695,0.0169679,0.00874141,0.0124945,0.014775,0,0,0.0249514,0,0.00949206,0.0149623,0.0619963,0.01798,0.0182835,0.0106674,0.018494,0.0202129,0.00608573,0.032338,0.00691621,0.00925008,0.0101843,0.0102034,0.0114401,0.0197464,0.0299762,0.0224367,0.0130302,0.00918595,0.00860207,0.0133784,0,0,0,0,0,0,0,0,0
39,0.0123663,0.0104097,0,0,0,0,0,0,0.0446882,0.0208322,0.0304475,0.0159527,0,0,0.00529868,0,0.0134594,0.0040424,0.0442984,0.031566,0.00913405,0.0310832,0.0287446,0.0126722,0.0123649,0.0244866,0.0223288,0.0192108,0.00579519,0.0116967,0.00939079,0.0198145,0.0390007,0.00640059,0.0122197,0.00298938,0.0218847,0.016777,0.00861282,0.0137329,0.0149938,0,0,0.0240343,0,0.00944241,0.0147651,0.0621846,0.017801,0.0184314,0.0108605,0.0192827,0.0196983,0.00675052,0.0327053,0.00725402,0.00998264,0.0100822,0.0101804,0.0113263,0.0197329,0.0308872,0.0216403,0.0128423,0.00908132,0.00968816,0.0137873,0,0,0,0,0,0,0,0,0
40,0.012739,0.0111177,0,0,0,0,0,0,0.0450872,0.0202661,0.0312612,0.0162257,0,0,0.00439804,0,0.0139657,0.00348022,0.0449248,0.0322462,0.00990157,0.030136,0.0294864,0.0132651,0.0115149,0.0233491,0.0221676,0.0199471,0.00466196,0.00984568,0.00963298,0.0204862,0.0394571,0.00588494,0.0124607,0.00296331,0.0224069,0.0166204,0.00868567,0.0146165,0.0152598,0,0,0.0232199,0,0.00945659,0.014576,0.0625407,0.0178997,0.0186986,0.0105273,0.0198378,0.0191978,0.00694954,0.0331961,0.00741148,0.0106643,0.00999985,0.0100721,0.0112891,0.019749,0.0314499,0.0208834,0.0128478,0.00922296,0.0106537,0.0142518,0,0,0,0,0,0,0,0,0
41,0.0130482,0.011802,0,0,0,0,0,0,0.0445749,0.0196302,0.0317711,0.0162487,0,0,0.00377491,0,0.0144891,0.00305213,0.0456691,0.0317973,0.0104411,0.0296044,0.030147,0.0138042,0.0109169,0.0226083,0.0222572,0.0202877,0.00396291,0.00857033,0.0098305,0.0210447,0.039138,0.00534497,0.0126449,0.00301849,0.0228234,0.0164958,0.00865974,0.0151545,0.0154863,0,0,0.0224096,0,0.0094946,0.0144872,0.063015,0.0179417,0.0189808,0.0105096,0.0202662,0.0188006,0.0068479,0.0337862,0.00755675,0.0111701,0.00982766,0.00990701,0.0111362,0.019573,0.0319031,0.0201759,0.0129512,0.00923999,0.0115476,0.0146074,0,0,0,0,0,0,0,0,0
42,0.0132626,0.0123885,0,0,0,0,0,0,0.0434049,0.0190376,0.0318881,0.0161106,0,0,0.00341328,0,0.0149796,0.00267465,0.0463566,0.0317497,0.0108135,0.0290457,0.0306878,0.0142138,0.0107374,0.0221585,0.0224515,0.0204017,0.00386473,0.00798036,0.00996598,0.0215177,0.0385679,0.00512337,0.0128349,0.00311788,0.0231138,0.0162293,0.00881705,0.0153778,0.0157238,0,0,0.0216858,0,0.00943571,0.0145293,0.0635166,0.017969,0.0192288,0.0105456,0.0206279,0.0184287,0.00712267,0.0344262,0.00771435,0.0114369,0.00978523,0.00973293,0.0111587,0.0193709,0.0318443,0.0195625,0.0125896,0.00935951,0.0122645,0.0148816,0,0,0,0,0,0,0,0,0
43,0.0133148,0.0127608,0,0,0,0,0,0,0.0420113,0.0185537,0.0311484,0.0158714,0,0,0.00325385,0,0.0154607,0.00236383,0.0469149,0.0317328,0.0110419,0.0287586,0.0310676,0.0144422,0.0105762,0.0222417,0.0227173,0.020469,0.00416028,0.00790219,0.00997468,0.0218523,0.0379265,0.00510844,0.0130289,0.00311657,0.0232478,0.0160264,0.00884277,0.015337,0.0159201,0,0,0.021107,0,0.00943609,0.0146297,0.0639994,0.0179626,0.0194785,0.0103228,0.0209039,0.0181529,0.00736038,0.0350441,0.00784499,0.0114412,0.0096963,0.00962038,0.0111169,0.0190029,0.0317673,0.0190063,0.0123331,0.00934928,0.0126798,0.0150313,0,0,0,0,0,0,0,0,0
44,0.013439,0.0129681,0,0,0,0,0,0,0.0402555,0.0182245,0.030529,0.0155473,0,0,0.00326105,0,0.0159037,0.00211753,0.0473012,0.0311846,0.0109437,0.0284181,0.031254,0.0146334,0.0103798,0.0224041,0.0228807,0.0204391,0.00458702,0.00798755,0.00994883,0.0221529,0.0368663,0.00501924,0.0132077,0.00305003,0.0232903,0.0158656,0.00882261,0.0149964,0.0160693,0,0,0.0206188,0,0.00939066,0.0147608,0.0645883,0.0179665,0.0197389,0.00981901,0.0210673,0.0179426,0.007515,0.0355841,0.00790946,0.0112449,0.00965151,0.00953221,0.0110646,0.0186481,0.0319189,0.0185633,0.0123088,0.00920078,0.0129424,0.0150963,0,0,0,0,0,0,0,0,0
45,0.0135582,0.012951,0,0,0,0,0,0,0.0386411,0.0180275,0.0303579,0.0152384,0,0,0.00343787,0,0.0162206,0.00204293,0.0474725,0.0306311,0.0105102,0.0281636,0.0312493,0.0147102,0.0104379,0.0226938,0.0228622,0.0202864,0.00481037,0.00808487,0.00985789,0.0222709,0.0355593,0.00500988,0.0133369,0.00301039,0.0234088,0.0155951,0.00894539,0.0145456,0.0161053,0,0,0.0203488,0,0.00918409,0.0147126,0.0651359,0.0182284,0.0199881,0.00926594,0.0210349,0.0177932,0.00760138,0.0361154,0.00798425,0.0109112,0.0096044,0.00932055,0.0110773,0.0183701,0.0323549,0.0183533,0.0122244,0.00922114,0.0129857,0.0151253,0,0,0,0,0,0,0,0,0
46,0.0135739,0.0127157,0,0,0,0,0,0,0.0377029,0.0178225,0.0297986,0.0147357,0,0,0.00368261,0,0.0163774,0.00213082,0.0472973,0.030215,0.0100084,0.0280833,0.0310293,0.0146456,0.0105802,0.0235275,0.0225663,0.0199126,0.00479366,0.00825616,0.00968524,0.0220794,0.0345613,0.00496143,0.0134063,0.00303839,0.023688,0.0154466,0.00938181,0.0138325,0.0159782,0,0,0.0201615,0,0.00905458,0.0146203,0.0656728,0.0189485,0.0203034,0.00868999,0.0206992,0.0176947,0.00757522,0.0365788,0.00800777,0.0104198,0.00955341,0.00888692,0.0111454,0.0182343,0.0330077,0.018252,0.0122089,0.00949074,0.0127657,0.0150824,0,0,0,0,0,0,0,0,0
47,0.0134695,0.0123046,0,0,0,0,0,0,0.0372366,0.0176519,0.0288759,0.0143516,0,0,0.0039515,0,0.0165049,0.00228486,0.046892,0.0301997,0.00960458,0.0286154,0.0305299,0.0145217,0.0106908,0.0237715,0.0220598,0.0192153,0.00445956,0.00848082,0.00952326,0.0214921,0.0338407,0.00499693,0.0134565,0.00304438,0.0240322,0.0153324,0.00990639,0.0130286,0.0157486,0,0,0.0200099,0,0.0090124,0.0147797,0.0661667,0.0197581,0.0206853,0.00790154,0.0201391,0.0176258,0.0080031,0.0370549,0.00797178,0.00983928,0.00950885,0.00839677,0.0112617,0.0181701,0.0338605,0.0180904,0.0122514,0.00958721,0.0123575,0.0149548,0,0,0,0,0,0,0,0,0
48,0.0131998,0.0117349,0,0,0,0,0,0,0.0371146,0.0175184,0.0287579,0.014028,0,0,0.00425791,0,0.0166805,0.00247182,0.0464253,0.0310836,0.00954122,0.0299162,0.0297177,0.0143712,0.0109988,0.0234644,0.0215974,0.0180998,0.00391593,0.00900064,0.00960023,0.0205655,0.0332914,0.00503215,0.0134971,0.00304466,0.0242075,0.0151405,0.010377,0.0121815,0.0154199,0,0,0.0198968,0,0.00899825,0.0150038,0.0666016,0.0204921,0.0211883,0.00694841,0.0192747,0.0176304,0.00821538,0.0375451,0.00792063,0.00917997,0.00951521,0.00784551,0.0113818,0.0181191,0.0348133,0.0177698,0.0124045,0.00948513,0.0117833,0.0146913,0,0,0,0,0,0,0,0,0
49,0.0128272,0.0112009,0,0,0,0,0,0,0.0367395,0.0173032,0.0299635,0.0135431,0,0,0.00449427,0,0.017009,0.00256498,0.0459876,0.0327256,0.00948244,0.0307545,0.0287407,0.0141377,0.0114756,0.0227152,0.0212295,0.0166169,0.003313,0.00962818,0.0099695,0.0197365,0.0334596,0.00485982,0.0135876,0.00311235,0.0243222,0.0148892,0.0108906,0.0113308,0.0150237,0,0,0.0195767,0,0.00901596,0.0149021,0.0670884,0.0212945,0.0218015,0.00599457,0.0182038,0.0177251,0.0079466,0.0379095,0.00784633,0.00849494,0.00969053,0.00710455,0.0116424,0.0181534,0.0356912,0.0173638,0.0124145,0.0095281,0.0111532,0.0143804,0,0,0,0,0,0,0,0,0
50,0.0123234,0.0107603,0,0,0,0,0,0,0.035589,0.0169087,0.0323637,0.0125853,0,0,0.00452614,0,0.0174553,0.00230749,0.0460165,0.0332134,0.00960443,0.0310834,0.0277921,0.0136805,0.0115684,0.0223536,0.0209708,0.0159361,0.00317172,0.00998414,0.0103563,0.019737,0.0353852,0.00445575,0.0137551,0.00333494,0.0244251,0.0145776,0.0117121,0.0105196,0.0144771,0,0,0.018944,0,0.0091011,0.0146909,0.0677451,0.0224653,0.0225583,0.0053221,0.0169849,0.0179771,0.00750433,0.037995,0.00767742,0.00784894,0.00987512,0.0062253,0.0120028,0.0182145,0.0362211,0.0168338,0.0121953,0.00967899,0.0106611,0.0139767,0,0,0,0,0,0,0,0,0
51,0.0115675,0.0102637,0,0,0,0,0,0,0.0325525,0.0164407,0.0327836,0.0112082,0,0,0.00453771,0,0.0178411,0.00179689,0.0466177,0.0309493,0.0100232,0.0318647,0.0268902,0.0131186,0.0117438,0.0226897,0.0212256,0.016902,0.00417568,0.00958059,0.0100727,0.0203085,0.036532,0.00361235,0.0139952,0.00370544,0.0239451,0.0141801,0.0128182,0.00985595,0.0136182,0,0,0.0181525,0,0.00926832,0.0146117,0.0686063,0.0237744,0.0234027,0.00499648,0.0156259,0.0185365,0.00699988,0.0378919,0.00754671,0.00726095,0.00985379,0.00535735,0.0122472,0.0180935,0.0360273,0.0163569,0.0119906,0.00963834,0.0101576,0.0132551,0,0,0,0,0,0,0,0,0
52,0.0106081,0.00953408,0,0,0,0,0,0,0.0279386,0.0160518,0.0293464,0.0100445,0,0,0.00485688,0,0.0181505,0.00179398,0.0470116,0.0274838,0.0100889,0.0344239,0.0257606,0.0123663,0.0121698,0.0236895,0.0221172,0.0182558,0.00435495,0.00861204,0.00906553,0.0206094,0.0341656,0.00271373,0.0142046,0.00408487,0.0226486,0.0136805,0.0138369,0.00937985,0.0125179,0,0,0.0176846,0,0.0094231,0.0148796,0.0696453,0.024522,0.0242677,0.00466784,0.0141576,0.0192952,0.00669031,0.0379774,0.00764086,0.00664446,0.00958055,0.00470562,0.0122429,0.0174993,0.0349805,0.0160933,0.011854,0.00954658,0.00944862,0.0121139,0,0,0,0,0,0,0,0,0
53,0.00969148,0.00854775,0,0,0,0,0,0,0.0248316,0.0158472,0.0268084,0.00946091,0,0,0.0050737,0,0.018301,0.00195605,0.0461682,0.0258725,0.00915712,0.0381071,0.0242235,0.0115742,0.0126878,0.023852,0.0223383,0.0175637,0.00372534,0.00843256,0.00849462,0.0200306,0.032324,0.00213516,0.0143245,0.00434341,0.0208506,0.0132704,0.0144542,0.00894344,0.0113998,0,0,0.017673,0,0.00951886,0.0153491,0.0708175,0.024233,0.0250683,0.00479154,0.012732,0.0199151,0.00649746,0.0383805,0.007981,0.00596964,0.00909895,0.00421573,0.0118257,0.0161949,0.0333494,0.0158779,0.0116934,0.00946707,0.00848437,0.0107243,0,0,0,0,0,0,0,0,0
54,0.00893382,0.00734781,0,0,0,0,0,0,0.0267525,0.015875,0.0276591,0.00952844,0,0,0.00502409,0,0.0182079,0.0018583,0.0442347,0.0274072,0.00785482,0.0417862,0.0225814,0.0107521,0.0126568,0.023857,0.0211687,0.0141475,0.00336003,0.00874432,0.00914594,0.0190393,0.035138,0.00179211,0.0143251,0.00444741,0.0190735,0.0130731,0.0144539,0.00841878,0.0102686,0,0,0.0180178,0,0.00959006,0.0158527,0.0719289,0.0229831,0.0256705,0.00581794,0.0115894,0.0204068,0.00616521,0.0389119,0.00854139,0.00518888,0.00835807,0.00385261,0.0107941,0.0140687,0.0314001,0.0158889,0.0116471,0.00959601,0.00729255,0.00935428,0,0,0,0,0,0,0,0,0
55,0.00827443,0.00619297,0,0,0,0,0,0,0.0301918,0.015921,0.0289612,0.00945589,0,0,0.00515651,0,0.018026,0.00186807,0.0425257,0.0288391,0.00769839,0.043386,0.0214959,0.00981339,0.0123681,0.0237546,0.0185423,0.0113522,0.00441947,0.0093018,0.0102751,0.0185165,0.0371781,0.00130349,0.0141827,0.00459892,0.0177913,0.0129002,0.0138739,0.00803854,0.00929889,0,0,0.0185247,0,0.00971025,0.0164068,0.0727513,0.0210084,0.0260545,0.00726973,0.0110491,0.0210125,0.00570474,0.039261,0.00925068,0.00463321,0.00726114,0.00355553,0.00942767,0.0112448,0.0294601,0.0159692,0.0117719,0.00981465,0.00617303,0.00828782,0,0,0,0,0,0,0,0,0
56,0.00768984,0.00540495,0,0,0,0,0,0,0.0303018,0.015858,0.0285347,0.0089692,0,0,0.00542579,0,0.0179183,0.00199832,0.0417459,0.0278294,0.0084191,0.0426075,0.0209454,0.00899367,0.0121135,0.0228206,0.0161382,0.0117958,0.00557191,0.0101228,0.0107792,0.018358,0.0351368,0.00117253,0.0140732,0.00477688,0.016614,0.0126661,0.0131883,0.00776352,0.00855414,0,0,0.0190432,0,0.00987195,0.0168422,0.0731313,0.0183094,0.0261628,0.00902539,0.0109805,0.0216584,0.00516693,0.0392092,0.0101446,0.00472022,0.00633787,0.00326304,0.00814148,0.00853058,0.0277675,0.0159917,0.011927,0.0100756,0.00545441,0.00755684,0,0,0,0,0,0,0,0,0
57,0.00708597,0.00493051,0,0,0,0,0,0,0.026856,0.0156843,0.0255418,0.0081344,0,0,0.00601887,0,0.0179765,0.00244494,0.0423037,0.0238164,0.00974583,0.0397063,0.020747,0.0082502,0.0128675,0.0216717,0.0145679,0.0167502,0.00662462,0.0114111,0.010443,0.0188104,0.0300155,0.00178736,0.0140515,0.00497931,0.0155277,0.0122999,0.0122573,0.00782537,0.00804795,0,0,0.019555,0,0.0100923,0.0172246,0.0731128,0.0153711,0.0260883,0.0108502,0.0110905,0.0224394,0.00462255,0.0386408,0.0110774,0.00542318,0.00581087,0.0030182,0.00692031,0.00609494,0.0263062,0.0160177,0.0119228,0.0103106,0.00511339,0.00702104,0,0,0,0,0,0,0,0,0
58,0.00660493,0.00451358,0,0,0,0,0,0,0.0245934,0.0156446,0.0231122,0.00824234,0,0,0.00610299,0,0.0179347,0.00274476,0.0426323,0.0208612,0.0100532,0.0382277,0.0201256,0.00769724,0.0128384,0.0206999,0.015341,0.0190921,0.00796545,0.013553,0.0103041,0.0187545,0.0272852,0.00236894,0.0140443,0.00505662,0.0146482,0.0121438,0.0111487,0.00790163,0.00733065,0,0,0.0195285,0,0.0101936,0.017169,0.0728199,0.0128147,0.0258928,0.0123988,0.0109243,0.0227898,0.00389271,0.0380289,0.0120199,0.00643778,0.00568845,0.00312308,0.00584668,0.0043004,0.0250126,0.0158538,0.0117949,0.0101966,0.00472431,0.00625446,0,0,0,0,0,0,0,0,0
59,0.00627696,0.00398638,0,0,0,0,0,0,0.0238307,0.0156791,0.021925,0.0087685,0,0,0.00573079,0,0.0178818,0.00281298,0.0426025,0.019766,0.00961841,0.0376641,0.0191262,0.00730297,0.0122352,0.0202904,0.0172395,0.0195064,0.00904311,0.0157738,0.0101855,0.0184306,0.0260174,0.00241162,0.0140394,0.00505743,0.0140074,0.0121387,0.0100666,0.00783488,0.00644445,0,0,0.0191113,0,0.0102274,0.0168034,0.0725176,0.0107985,0.0256702,0.0138533,0.010333,0.0228891,0.00301544,0.0376181,0.0128618,0.00763562,0.00589337,0.00340087,0.00496348,0.0035201,0.023858,0.0155508,0.0115842,0.00994945,0.00420429,0.00553139,0,0,0,0,0,0,0,0,0
60,0.00605068,0.00339764,0,0,0,0,0,0,0.024136,0.0157873,0.0216461,0.00913075,0,0,0.00507493,0,0.0178273,0.00238504,0.0423916,0.0197921,0.00899999,0.0372715,0.0179589,0.00710075,0.0115061,0.020645,0.0189776,0.0194781,0.0096849,0.0172518,0.00987183,0.018255,0.0251434,0.00208877,0.0140483,0.00497353,0.0125329,0.0122444,0.00921153,0.00778006,0.00559495,0,0,0.0184759,0,0.0101985,0.0162483,0.0721531,0.0102576,0.0252092,0.0151179,0.00944213,0.0228896,0.00226103,0.0371427,0.0136593,0.00868325,0.00626421,0.00347657,0.00436372,0.00368466,0.022167,0.0152033,0.0112405,0.00968266,0.00366658,0.0051153,0,0,0,0,0,0,0,0,0
61,0.00588654,0.00284715,0,0,0,0,0,0,0.0247646,0.0159575,0.0216267,0.00922365,0,0,0.00419014,0,0.0177834,0.00179695,0.0420612,0.0198583,0.00840495,0.0365577,0.0167853,0.00707999,0.0110211,0.0207546,0.0199515,0.019146,0.00997127,0.0179186,0.00954232,0.0181419,0.0248762,0.0015916,0.013992,0.00488911,0.0100321,0.0124365,0.00874928,0.00766115,0.00484495,0,0,0.0177076,0,0.0100909,0.0156293,0.0717625,0.0114922,0.0245331,0.0162921,0.00846158,0.0227059,0.00201033,0.0364671,0.0147144,0.00931715,0.00657922,0.00332906,0.00388607,0.00424723,0.0200377,0.0148131,0.0108164,0.00947569,0.00331139,0.0049578,0,0,0,0,0,0,0,0,0
62,0.00578683,0.0024705,0,0,0,0,0,0,0.0253446,0.0161628,0.0213858,0.00915879,0,0,0.00332602,0,0.0176403,0.0013663,0.0417936,0.0200283,0.00806313,0.0356662,0.0158396,0.00727883,0.0109708,0.0205877,0.0200547,0.0187464,0.0101794,0.0181225,0.00936899,0.0180807,0.0247554,0.00141426,0.0139196,0.0047106,0.00892959,0.0127254,0.00828095,0.00743115,0.00428493,0,0,0.0169533,0,0.00996733,0.0150828,0.0716573,0.0132024,0.023721,0.0168937,0.00766445,0.0222755,0.00220063,0.0358011,0.0156797,0.0100072,0.00660985,0.00328316,0.00332075,0.00480398,0.0178511,0.0144379,0.0104849,0.00935942,0.0031324,0.0048631,0,0,0,0,0,0,0,0,0
63,0.00575801,0.0022564,0,0,0,0,0,0,0.0261804,0.0164063,0.0213599,0.0091163,0,0,0.0028784,0,0.0174561,0.00132442,0.0416544,0.021098,0.00779493,0.034794,0.0152216,0.00764337,0.0110829,0.0208238,0.0196572,0.0180405,0.010064,0.0176979,0.00933459,0.0180608,0.0248782,0.00190929,0.0138661,0.00436073,0.0105517,0.0130978,0.00783123,0.00724773,0.00388062,0,0,0.0163032,0,0.00984649,0.0146362,0.0721566,0.0147582,0.0229337,0.0173921,0.00721057,0.0216452,0.00237903,0.0351254,0.01629,0.0106222,0.00647528,0.00346559,0.00269829,0.00540724,0.0161046,0.0141113,0.010315,0.00921918,0.00304236,0.00473408,0,0,0,0,0,0,0,0,0
64,0.00586844,0.00213631,0,0,0,0,0,0,0.0271421,0.0166748,0.0216221,0.0089157,0,0,0.00327266,0,0.0172699,0.00173336,0.0416133,0.0227226,0.00765286,0.0343619,0.0148329,0.00807019,0.0113272,0.0212856,0.019064,0.0175096,0.00973744,0.0169294,0.00930295,0.0182458,0.025199,0.00281951,0.0137685,0.0039766,0.0131025,0.0134856,0.00800043,0.00695768,0.00360761,0,0,0.0157866,0,0.0097184,0.0142413,0.0730765,0.0157078,0.022159,0.0180236,0.00704414,0.0209213,0.00229213,0.0348578,0.0159712,0.0112956,0.00638994,0.00368563,0.00213236,0.00608229,0.0154368,0.0138694,0.0102495,0.00921779,0.00291439,0.00466958,0,0,0,0,0,0,0,0,0
